yy,mm,dd,hh,mm_2,wdir,wspd,gst,x9,wvht,x11,x12,dpd,x14,x15,apd,mwd,x18,x19,pres,x21,atmp,x23,wtmp,x25,dewp,x27,vis,x29,tide
2024,07,02,00,13,270,NA,5.7,99,99,99,99,999,1011.4,NA,11.9,NA,11.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,01,13,280,NA,7.2,99,99,99,99,999,1010.8,NA,11.5,NA,11.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,02,13,280,NA,6.7,99,99,99,99,999,1010.5,NA,11.5,NA,11.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,03,13,280,NA,6.7,99,99,99,99,999,1010.5,NA,11.3,NA,11.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,04,13,290,NA,5.7,99,99,99,99,999,1010.3,NA,11,NA,11.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,05,13,290,NA,6.2,99,99,99,99,999,1010.7,NA,11.4,NA,11.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,06,13,300,NA,5.1,99,99,99,99,999,1010.4,NA,10.9,NA,11.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,07,13,360,NA,4.1,99,99,99,99,999,1010.2,NA,10.8,NA,11.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,08,13,350,NA,2.6,99,99,99,99,999,1009.9,NA,10.4,NA,11.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,09,13,340,NA,1.5,99,99,99,99,999,1009.5,NA,10.2,NA,12,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,10,13,NA,30,NA,1,99,99,99,99,999,1009.4,NA,10.2,NA,12,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,11,13,NA,60,NA,1.5,99,99,99,99,999,1009.4,NA,10.2,NA,12,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,12,13,330,NA,1,99,99,99,99,999,1009.4,NA,NA,9.9,NA,12,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,13,13,NA,50,NA,0.5,99,99,99,99,999,1009.5,NA,10,NA,11.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,14,13,NA,50,NA,0.5,99,99,99,99,999,1010,NA,10.2,NA,11.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,15,13,NA,NA,0,NA,0,99,99,99,99,999,1010.8,NA,10.5,NA,11.9,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,07,02,16,13,110,NA,0.5,99,99,99,99,999,1011.5,NA,10.6,NA,11.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,17,13,170,NA,3.6,99,99,99,99,999,1011.7,NA,10.7,NA,11.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,18,13,180,NA,4.1,99,99,99,99,999,1011.8,NA,11.6,NA,12,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,19,13,190,NA,4.1,99,99,99,99,999,1011,NA,11.7,NA,12.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,20,13,190,NA,4.6,99,99,99,99,999,1011,NA,11.8,NA,12.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,21,13,190,NA,4.6,99,99,99,99,999,1010.8,NA,11.6,NA,12.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,22,13,180,NA,4.6,99,99,99,99,999,1010.2,NA,11.5,NA,12.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,02,23,13,180,NA,3.6,99,99,99,99,999,1009.6,NA,12.3,NA,12.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,00,13,190,NA,4.1,99,99,99,99,999,1009.1,NA,12.6,NA,12.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,01,13,200,NA,2.6,99,99,99,99,999,1008.9,NA,12.9,NA,12.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,02,13,210,NA,1,99,99,99,99,999,1008.8,NA,13.2,NA,12.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,03,13,210,NA,1.5,99,99,99,99,999,1008.7,NA,12.8,NA,12.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,04,13,250,NA,1,99,99,99,99,999,1008.5,NA,12.5,NA,12.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,05,13,250,NA,1,99,99,99,99,999,1008.8,NA,12.4,NA,12.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,06,13,230,NA,1,99,99,99,99,999,1008.8,NA,12.3,NA,12.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,07,13,240,NA,1,99,99,99,99,999,1008.7,NA,12.2,NA,12.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,08,13,270,NA,0.5,99,99,99,99,999,1008.7,NA,12.1,NA,12.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,09,13,NA,NA,0,NA,0,99,99,99,99,999,1008.6,NA,12.1,NA,12.7,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,07,03,10,13,NA,90,NA,2.1,99,99,99,99,999,1008.3,NA,12.2,NA,12.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,11,13,180,NA,2.1,99,99,99,99,999,1008.5,NA,12.1,NA,12.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,12,13,250,NA,1,99,99,99,99,999,1008.9,NA,12,NA,12.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,13,13,140,NA,1.5,99,99,99,99,999,1009.3,NA,12,NA,12.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,14,13,130,NA,1.5,99,99,99,99,999,1010,NA,12.4,NA,12.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,15,13,160,NA,2.6,99,99,99,99,999,1010.8,NA,12.8,NA,12.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,16,13,160,NA,3.1,99,99,99,99,999,1011.4,NA,12.7,NA,12.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,17,13,160,NA,3.1,99,99,99,99,999,1011.6,NA,13.3,NA,12.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,18,13,250,NA,2.1,99,99,99,99,999,1012.2,NA,13.3,NA,12.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,19,13,250,NA,2.1,99,99,99,99,999,1012.5,NA,13.7,NA,13,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,20,13,200,NA,3.1,99,99,99,99,999,1012.5,NA,14.3,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,21,13,200,NA,3.6,99,99,99,99,999,1012.3,NA,14.2,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,22,13,190,NA,4.1,99,99,99,99,999,1011.8,NA,13.9,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,03,23,13,190,NA,3.6,99,99,99,99,999,1011.6,NA,13.9,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,00,13,220,NA,3.1,99,99,99,99,999,1011.3,NA,14.1,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,01,13,220,NA,3.1,99,99,99,99,999,1011,NA,14.4,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,02,13,240,NA,1,99,99,99,99,999,1011.3,NA,14.9,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,03,13,230,NA,2.1,99,99,99,99,999,1011.6,NA,14,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,04,13,210,NA,3.1,99,99,99,99,999,1012.1,NA,12,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,05,13,240,NA,2.1,99,99,99,99,999,1012.8,NA,11.9,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,06,13,190,NA,1,99,99,99,99,999,1013.3,NA,11.7,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,07,13,160,NA,1.5,99,99,99,99,999,1013.5,NA,11.7,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,08,13,200,NA,1,99,99,99,99,999,1013.7,NA,11.4,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,09,13,150,NA,1,99,99,99,99,999,1013.5,NA,11,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,10,13,NA,NA,0,NA,0,99,99,99,99,999,1013.4,NA,11.2,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,07,04,11,13,NA,40,NA,2.1,99,99,99,99,999,1013.5,NA,11.6,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,12,13,NA,40,NA,3.1,99,99,99,99,999,1013.8,NA,12.1,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,13,13,NA,30,NA,3.1,99,99,99,99,999,1014.4,NA,12.9,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,14,13,NA,70,NA,2.6,99,99,99,99,999,1014.7,NA,13.5,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,15,13,170,NA,3.1,99,99,99,99,999,1014.9,NA,13.3,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,16,13,200,NA,2.6,99,99,99,99,999,1015.3,NA,13,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,17,13,200,NA,3.6,99,99,99,99,999,1015.5,NA,13.2,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,18,13,210,NA,4.1,99,99,99,99,999,1015.8,NA,13,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,19,13,200,NA,5.7,99,99,99,99,999,1015.8,NA,12.6,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,20,13,200,NA,4.1,99,99,99,99,999,1015.9,NA,12.4,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,21,13,210,NA,4.1,99,99,99,99,999,1015.9,NA,12.6,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,22,13,230,NA,3.6,99,99,99,99,999,1015.6,NA,12.9,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,04,23,13,220,NA,4.1,99,99,99,99,999,1015.4,NA,13.2,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,00,13,230,NA,3.6,99,99,99,99,999,1015.4,NA,13.5,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,01,13,240,NA,3.1,99,99,99,99,999,1015.3,NA,13.3,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,02,12,240,NA,2.1,99,99,99,99,999,1015,NA,13.2,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,03,12,300,NA,1,99,99,99,99,999,1014.8,NA,12.7,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,04,12,290,NA,2.1,99,99,99,99,999,1014.6,NA,12.4,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,05,12,300,NA,2.1,99,99,99,99,999,1014.9,NA,12.4,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,06,12,290,NA,2.6,99,99,99,99,999,1014.9,NA,12.2,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,07,12,270,NA,4.1,99,99,99,99,999,1014.7,NA,12.2,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,08,12,270,NA,4.6,99,99,99,99,999,1014.2,NA,12.1,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,09,12,280,NA,2.6,99,99,99,99,999,1014.1,NA,11.9,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,10,12,280,NA,4.1,99,99,99,99,999,1014,NA,12,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,11,12,290,NA,3.6,99,99,99,99,999,1014.1,NA,12.2,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,12,12,320,NA,3.1,99,99,99,99,999,1014,NA,12.5,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,13,12,290,NA,4.1,99,99,99,99,999,1014.1,NA,12,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,14,12,310,NA,1.5,99,99,99,99,999,1014.2,NA,11.7,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,15,12,290,NA,1.5,99,99,99,99,999,1014.7,NA,12.1,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,16,12,360,NA,2.6,99,99,99,99,999,1014.9,NA,12,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,17,12,300,NA,2.6,99,99,99,99,999,1015,NA,12.4,NA,14.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,18,12,290,NA,2.6,99,99,99,99,999,1014.9,NA,12.2,NA,14.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,19,12,280,NA,3.1,99,99,99,99,999,1014.7,NA,12.6,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,20,12,260,NA,4.6,99,99,99,99,999,1014.3,NA,13.2,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,21,12,250,NA,5.1,99,99,99,99,999,1013.1,NA,13.8,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,22,12,250,NA,4.6,99,99,99,99,999,1012.6,NA,13.7,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,05,23,12,250,NA,4.1,99,99,99,99,999,1011.9,NA,13.8,NA,15,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,00,12,270,NA,5.1,99,99,99,99,999,1011.5,NA,13.9,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,01,12,270,NA,4.6,99,99,99,99,999,1011,NA,14.1,NA,15.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,02,12,280,NA,6.2,99,99,99,99,999,1010.6,NA,14.5,NA,14.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,03,12,300,NA,6.2,99,99,99,99,999,1010.5,NA,14.8,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,04,12,310,NA,5.1,99,99,99,99,999,1010.7,NA,14.4,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,05,12,300,NA,4.1,99,99,99,99,999,1011.1,NA,14.4,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,06,12,290,NA,6.7,99,99,99,99,999,1011.1,NA,13.6,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,07,12,280,NA,7.7,99,99,99,99,999,1011.2,NA,12.5,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,08,12,280,NA,8.2,99,99,99,99,999,1011.3,NA,12.5,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,09,12,290,NA,7.2,99,99,99,99,999,1011.1,NA,12.4,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,10,12,300,NA,5.1,99,99,99,99,999,1010.7,NA,12.2,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,11,12,290,NA,7.2,99,99,99,99,999,1010.7,NA,12.2,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,12,12,290,NA,6.7,99,99,99,99,999,1010.8,NA,12.3,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,13,12,300,NA,6.7,99,99,99,99,999,1010.8,NA,12.2,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,14,12,340,NA,3.6,99,99,99,99,999,1011.3,NA,12.4,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,15,12,320,NA,2.6,99,99,99,99,999,1011.8,NA,12.6,NA,13.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,16,12,290,NA,4.1,99,99,99,99,999,1011.7,NA,12.4,NA,13.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,17,12,290,NA,6.7,99,99,99,99,999,1011.6,NA,12.3,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,18,12,290,NA,4.6,99,99,99,99,999,1012,NA,12.5,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,19,12,270,NA,6.2,99,99,99,99,999,1012.2,NA,12.8,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,20,12,270,NA,6.7,99,99,99,99,999,1012.1,NA,13.1,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,21,12,270,NA,7.2,99,99,99,99,999,1011.2,NA,13.2,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,22,12,280,NA,6.2,99,99,99,99,999,1011,NA,13,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,06,23,12,250,NA,4.6,99,99,99,99,999,1011.1,NA,13.1,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,00,12,260,NA,6.7,99,99,99,99,999,1010.6,NA,13.4,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,01,12,260,NA,5.7,99,99,99,99,999,1010.8,NA,13.3,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,02,12,260,NA,4.6,99,99,99,99,999,1010.7,NA,13.2,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,03,12,250,NA,4.6,99,99,99,99,999,1010.6,NA,13.5,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,04,12,260,NA,6.7,99,99,99,99,999,1011,NA,13.3,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,05,12,280,NA,5.7,99,99,99,99,999,1011.3,NA,13.1,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,06,12,270,NA,3.6,99,99,99,99,999,1011.5,NA,13.1,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,07,12,260,NA,5.1,99,99,99,99,999,1011.5,NA,12.9,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,08,12,270,NA,4.1,99,99,99,99,999,1011.6,NA,12.7,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,09,12,270,NA,4.6,99,99,99,99,999,1011.4,NA,12.5,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,10,12,290,NA,2.6,99,99,99,99,999,1011.4,NA,12.8,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,11,12,270,NA,4.1,99,99,99,99,999,1011.6,NA,12.6,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,12,12,260,NA,2.6,99,99,99,99,999,1011.8,NA,12.5,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,13,12,280,NA,1,99,99,99,99,999,1012.3,NA,12.5,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,14,12,270,NA,0.5,99,99,99,99,999,1012.9,NA,12.3,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,15,12,340,NA,1.5,99,99,99,99,999,1013.5,NA,12.4,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,16,12,NA,NA,0,NA,0,99,99,99,99,999,1013.9,NA,12.2,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,07,07,17,12,180,NA,1.5,99,99,99,99,999,1014.2,NA,12.6,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,18,12,230,NA,2.6,99,99,99,99,999,1014.8,NA,12.8,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,19,12,190,NA,3.1,99,99,99,99,999,1014.7,NA,13.1,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,20,12,210,NA,3.6,99,99,99,99,999,1014.7,NA,13.4,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,21,12,220,NA,3.1,99,99,99,99,999,1013.7,NA,13.5,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,22,12,210,NA,3.6,99,99,99,99,999,1013.5,NA,13.8,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,07,23,12,220,NA,3.1,99,99,99,99,999,1013.1,NA,13.8,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,00,12,220,NA,4.1,99,99,99,99,999,1012.6,NA,13.7,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,01,12,220,NA,2.6,99,99,99,99,999,1012.4,NA,13.8,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,02,12,260,NA,2.1,99,99,99,99,999,1012.3,NA,13.7,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,03,12,230,NA,2.6,99,99,99,99,999,1012.7,NA,13.5,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,04,12,280,NA,2.1,99,99,99,99,999,1012.7,NA,13.6,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,05,12,250,NA,1.5,99,99,99,99,999,1012.6,NA,13.5,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,06,12,300,NA,1.5,99,99,99,99,999,1012.6,NA,13.4,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,07,12,270,NA,1.5,99,99,99,99,999,1012.5,NA,13.4,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,08,12,270,NA,2.1,99,99,99,99,999,1012.3,NA,13.4,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,09,12,290,NA,2.1,99,99,99,99,999,1011.8,NA,12.7,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,10,12,260,NA,2.6,99,99,99,99,999,1011.5,NA,12.2,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,11,12,280,NA,3.1,99,99,99,99,999,1011,NA,12.1,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,12,12,270,NA,2.1,99,99,99,99,999,1010.9,NA,11.7,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,13,12,310,NA,1.5,99,99,99,99,999,1010.9,NA,12,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,14,12,NA,10,NA,1.5,99,99,99,99,999,1011.1,NA,12,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,15,12,330,NA,1.5,99,99,99,99,999,1011.4,NA,12.2,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,16,12,360,NA,1.5,99,99,99,99,999,1011.5,NA,12.1,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,17,12,NA,NA,0,NA,0,99,99,99,99,999,1011.9,NA,12.5,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,07,08,18,12,260,NA,3.1,99,99,99,99,999,1012.3,NA,13,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,19,12,260,NA,3.1,99,99,99,99,999,1012.2,NA,13.5,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,20,12,260,NA,3.1,99,99,99,99,999,1011.4,NA,13.7,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,21,12,240,NA,3.1,99,99,99,99,999,1011.1,NA,14.3,NA,14.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,22,12,230,NA,3.1,99,99,99,99,999,1010.9,NA,14.3,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,08,23,12,250,NA,4.1,99,99,99,99,999,1010.5,NA,14.4,NA,14.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,09,00,12,250,NA,4.1,99,99,99,99,999,1010.2,NA,14.3,NA,14.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,09,01,12,260,NA,5.7,99,99,99,99,999,1009.8,NA,14.3,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,07,09,02,12,280,NA,5.1,99,99,99,99,999,1010,NA,13.4,NA,14.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
